"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KCNMB4",1705.06034966511,-1.16170201206909,0.329163673817405,-3.52925339116709,0.000416733903292731,0.0373424057222383
"LGR5",221.951071038156,-2.10036775713666,0.595303732347512,-3.52822877298972,0.000418350426457728,0.0373424057222383
"ACSS3",339.326132262218,0.778398873398493,0.221766671627761,3.50999033211378,0.000448122987063967,0.0373424057222383
"CAPRIN2",945.18171490452,0.571034087710504,0.162798643129576,3.50760962581243,0.000452152015082541,0.0373424057222383
"COX14",167.773256293056,-0.385819565590331,0.110223766557276,-3.50033007980947,0.000464682380861881,0.0373424057222383
"ZDHHC20",932.986941775137,-1.37671959284404,0.391406599639084,-3.51736428081059,0.000435855175731347,0.0373424057222383
"PRKD1",243.267947926055,0.541538441578513,0.152615193629345,3.54839140651842,0.000387591785419647,0.0373424057222383
"RFWD3",152.608191926773,-0.714264467951833,0.204204347861731,-3.49779265442218,0.000469125700028119,0.0373424057222383
"CCDC144A",231.510910925231,1.0863698675198,0.309597756320082,3.50897203013525,0.000449842209038526,0.0373424057222383
"DOHH",625.439575409363,-0.874820370408305,0.249699969088233,-3.50348609814678,0.000459210624349746,0.0373424057222383
"TRAPPC10",1727.81676521443,-0.670485046657675,0.189835847257979,-3.53192011067602,0.000412553971247475,0.0373424057222383
"OLIG2",1184.87466755201,-1.49261207785113,0.42503161631895,-3.511767173412,0.000445137783786006,0.0373424057222383
"GART",377.090755004042,-0.418218953993448,0.119170751302554,-3.50940939301172,0.000449103046734869,0.0373424057222383
"TEX264",264.047398322796,-0.305033381294824,0.0872624406243107,-3.49558617788469,0.000473021677812305,0.0373734109787401
"GPIHBP1",567.944157516549,-2.42308846244542,0.693569963346634,-3.49364677033225,0.000476470994238544,0.0373734109787401
"C1orf43",1136.17490532575,-0.527352905506705,0.151227165366384,-3.48715724604813,0.000488184232625263,0.0379011352471966
"PIGT",685.238297781176,-0.783777561515049,0.224834096896843,-3.4860262403823,0.000490252912652179,0.0379011352471966
"PSMD9",197.601671482084,-0.352128449671918,0.101166267853919,-3.48069032437157,0.000500123360640795,0.0381157846343687
"ILVBL",528.562616202943,-0.568791336526406,0.163350650377226,-3.48202676397611,0.000497633952062178,0.0381157846343687
"ADIPOR2",1961.14102451161,-1.35796898570375,0.390601954899072,-3.47660570734889,0.000507804006240572,0.0382694615983007
"C12orf76",424.540537670262,-0.8978858866371,0.258461240359426,-3.47396725864376,0.000512823606007379,0.0382694615983007
"TUBA1A",5289.75114888419,-1.25726878105169,0.361805849886631,-3.47498190381842,0.000510887813972212,0.0382694615983007
"DPYSL5",1518.81346543123,-0.89076644253256,0.256708597407972,-3.46995173331463,0.000520551900187067,0.0383302029722672
"RAP1GDS1",1009.98310998035,-0.885625612843524,0.255235399453823,-3.46983848924825,0.000520771415778059,0.0383302029722672
"KIAA2013",437.781616203586,-0.50824118205091,0.146817325063795,-3.46172484636993,0.000536725578756351,0.038601098415271
"SORT1",8420.0004756823,-0.899002341152489,0.25978182066013,-3.46060528357235,0.000538962433945624,0.038601098415271
"FAM184A",471.868992116234,0.588566187124422,0.1707641008617,3.44666229116326,0.000567557560916883,0.038601098415271
"SNX30",1550.47854657356,-0.930406539925234,0.26989025438333,-3.44735137639969,0.000566111785526059,0.038601098415271
"SLC6A8",2691.63662076104,-0.969645669157004,0.280689680321662,-3.45451128821629,0.000551291137247325,0.038601098415271
"TMEM151A",1361.56632554921,-0.865276665111629,0.250986380335718,-3.44750445802772,0.000565791069649803,0.038601098415271
"JAM3",1615.65526308939,-1.44454341311782,0.418913225137356,-3.44831178973682,0.000564102455181797,0.038601098415271
"ENDOD1",1942.23738716023,-1.16859449610493,0.33876542613517,-3.44956836191027,0.000561483544826728,0.038601098415271
"HSPA2",3475.97364046185,-1.72804508895809,0.500903003415913,-3.44985970771521,0.000560877949855258,0.038601098415271
"UBE2G1",415.251564806833,-0.50544117317033,0.146569164459135,-3.44848232597555,0.00056374636264808,0.038601098415271
"JUP",524.023903905551,-0.892273100943946,0.258724114592978,-3.44874347081122,0.00056320147824094,0.038601098415271
"TRPC4AP",1395.81609737083,-0.621061594610536,0.179904481622352,-3.45217411489638,0.000556088760895455,0.038601098415271
"ALPL",321.982697830845,1.04617256487174,0.304734580700148,3.43306152674924,0.000596806650238065,0.0387113797168474
"PPP1R8",351.018907846548,-0.58558144635963,0.170528281238197,-3.43392569319149,0.0005949072556644,0.0387113797168474
"ILF2",556.944643368881,-0.493503543893235,0.144128628536408,-3.42404939882275,0.00061695405045965,0.0387113797168474
"TGOLN2",3252.0423319678,-0.369615724018418,0.108327478344198,-3.41202185879381,0.000644829422046872,0.0387113797168474
"FZD5",249.475635126942,-1.08210319774639,0.316669434939708,-3.41713812055281,0.000632831645481467,0.0387113797168474
"BBX",1800.55252189801,-0.994979576186061,0.289432950715091,-3.43768590869769,0.000586707816050919,0.0387113797168474
"CLDND1",4181.71414775723,-1.91387540614971,0.558024543603462,-3.4297333837519,0.000604174597498687,0.0387113797168474
"ATG3",417.954694543261,-0.684494137244108,0.200410186254979,-3.41546580059178,0.000636730245376925,0.0387113797168474
"MAP6D1",796.503131132278,-1.29159173798548,0.378255144448856,-3.41460455182288,0.000638746738131829,0.0387113797168474
"PAIP1",248.106312761349,-0.379921993823706,0.110770696475775,-3.4298059496881,0.00060401304994351,0.0387113797168474
"MKRN1",732.744763894651,-0.339887261121092,0.098943548504195,-3.43516344682828,0.000592196534891749,0.0387113797168474
"SYAP1",362.728928901512,-0.34043130604373,0.0996211466567629,-3.41725946215677,0.000632549633407861,0.0387113797168474
"ZNF32",188.810250627034,-0.449968616563398,0.130717034977159,-3.44231045817421,0.000576767897914514,0.0387113797168474
"RHOG",414.88108530352,-1.30526826326957,0.382380294971917,-3.41353432808413,0.00064126079339657,0.0387113797168474
"MMAB",292.148664054788,-0.826582151405848,0.240454851871076,-3.43757734549285,0.000586943064189597,0.0387113797168474
"LAMP1",2226.537510108,-0.857754711811761,0.25055446947249,-3.42342610617824,0.000618370615371582,0.0387113797168474
"KIF22",243.622848767495,-0.394504850453598,0.115340966119818,-3.42033592855274,0.000625438504812301,0.0387113797168474
"POLR2I",290.966222841904,-0.419149189667769,0.122563669110861,-3.41984857917921,0.000626560013146292,0.0387113797168474
"SELENOW",2580.37401790629,-0.443287615453362,0.129078052903734,-3.43426016647435,0.000594173611694863,0.0387113797168474
"PCIF1",592.622131813758,-0.444483828732301,0.130077517253892,-3.41706882262163,0.000632992754442611,0.0387113797168474
"SEC23B",601.749867618067,-0.532732865849442,0.155632992804982,-3.42300727016791,0.000619324208621205,0.0387113797168474
"PLCL1",1828.87218266543,-1.40901207427278,0.41315811768751,-3.41034585538141,0.000648805474797145,0.0387336868453895
"ETFB",747.668563060496,-0.61069705265925,0.179166886720026,-3.40853750287883,0.00065312107021733,0.038775906190914
"FLJ37453",160.301441034856,-0.667397891044703,0.196168023693444,-3.40217471980887,0.0006685188380017,0.0390584265348912
"STMN4",2511.31773658033,-1.01891590419761,0.299411668095896,-3.40306011010655,0.00066635618671036,0.0390584265348912
"TCF7L2",374.223109642823,0.586034625405285,0.172258430686766,3.40206643627753,0.000668783778375208,0.0390584265348912
"NIPAL3",2760.72584367126,-1.06885218877231,0.314577508552246,-3.3977387439153,0.000679452730081487,0.0393277907447156
"PHLDA3",935.590321767231,-0.979082565730704,0.28832474337677,-3.39576324343166,0.000684375290271899,0.0393277907447156
"ATRAID",224.009595138915,-0.583462356576575,0.171814545818051,-3.39588452071139,0.000684072138521756,0.0393277907447156
"TESK2",212.822359090884,-1.07368090727645,0.316681440487983,-3.39041310921785,0.000697873734358408,0.0394954042587473
